idx,class,conversation
n_0488,일반 대화,"이번 주 금요일 조기 퇴근이래요
진짜요??
응 대표님이 허락하셨어
와 금요일 4시 퇴근?
행복하다ㅋ
치맥하러 가죠
오늘 하루도 수고했어 퇴근하고 푹 쉬어
너도 고생했어 내일도 힘내자
금요일까지만 버티면 주말이야 조금만 참자
맞아 주말 생각하면서 버티는 거야
좋아 내일도 화이팅 잘 자
이번 프로젝트 끝나면 좀 쉴 수 있겠지
그래 마무리만 잘하면 한숨 돌릴 수 있어
조금만 더 힘내자 거의 다 왔으니까
맞아 마지막 스퍼트 제대로 하자"
n_0489,일반 대화,"야 인사팀에서 설문조사 왔어
무슨 설문이요?
직원 만족도 조사래
솔직하게 써도 돼요?
익명이니까 괜찮아
그러면 할 말이 좀 있어요ㅋ
일 끝나면 맛있는 거 먹으러 가자 보상해야지
좋아 퇴근하면 연락해 같이 가자
뭐 먹을까 고기? 회? 치킨?
오늘은 치킨이 먹고 싶어 야근했으니까
좋아 치맥 가자 오늘은 우리가 주인공이야ㅋㅋ
점심시간이 너무 짧아 밥 먹고 커피 마시면 끝이야
그니까 1시간인데 체감상 30분이야
낮잠 좀 자고 싶은데 시간이 없어"
n_0490,일반 대화,"오늘 택배 회사로 시켰어
뭐 시켰어요?
프로틴 바 한 박스
회사로 시키면 편하지
응 집이 부재중이라
로비에서 찾으면 되니까
오늘 하루도 수고했어 퇴근하고 푹 쉬어
너도 고생했어 내일도 힘내자
금요일까지만 버티면 주말이야 조금만 참자
맞아 주말 생각하면서 버티는 거야
좋아 내일도 화이팅 잘 자
새 프로젝트 기대되긴 하다 새로운 거 배울 수 있으니까
맞아 성장할 수 있는 기회잖아
열심히 해서 좋은 성과 내자
포트폴리오에도 넣을 수 있고"
n_0491,일반 대화,"야 연말 정산 서류 제출했어?
아직이요 마감이 언제예요?
이번 주 금요일까지래
뭐 준비해야 하죠?
카드 사용 내역이랑 보험료 영수증
인사팀에 양식 있어요 받아가세요
오늘 하루도 수고했어 퇴근하고 푹 쉬어
너도 고생했어 내일도 힘내자
금요일까지만 버티면 주말이야 조금만 참자
맞아 주말 생각하면서 버티는 거야
좋아 내일도 화이팅 잘 자"
n_0492,일반 대화,"오늘 동기들이랑 점심 먹었는데 웃겼어
뭔 일 있었어?
신입 때 실수담 이야기했거든
다들 흑역사 있구나ㅋ
맞아 나도 첫 날 엘리베이터 잘못 탔었어
공감하면서 웃었겠네
이번 프로젝트 끝나면 좀 쉴 수 있겠지
그래 마무리만 잘하면 한숨 돌릴 수 있어
조금만 더 힘내자 거의 다 왔으니까
맞아 마지막 스퍼트 제대로 하자
끝나면 회식 한번 하자 팀원들이랑ㅋㅋ"
n_0493,일반 대화,"야 사무실 정리 좀 하자
책상 위가 난리야ㅋ
연말이니까 대청소 하죠
토요일에 나와야 할까?
평일 점심시간에 조금씩 하자
그래요 오늘부터 시작하죠
일 끝나면 맛있는 거 먹으러 가자 보상해야지
좋아 퇴근하면 연락해 같이 가자
뭐 먹을까 고기? 회? 치킨?
오늘은 치킨이 먹고 싶어 야근했으니까
좋아 치맥 가자 오늘은 우리가 주인공이야ㅋㅋ"
n_0494,일반 대화,"야 오늘 거래처에서 간식 보내줬어
뭐요?
과일 세트랑 떡
나눠먹자요
응 탕비실에 놓을게
감사하다 거래처분들
일 끝나면 맛있는 거 먹으러 가자 보상해야지
좋아 퇴근하면 연락해 같이 가자
뭐 먹을까 고기? 회? 치킨?
오늘은 치킨이 먹고 싶어 야근했으니까
좋아 치맥 가자 오늘은 우리가 주인공이야ㅋㅋ
이번 프로젝트 끝나면 좀 쉴 수 있겠지
그래 마무리만 잘하면 한숨 돌릴 수 있어
조금만 더 힘내자 거의 다 왔으니까
맞아 마지막 스퍼트 제대로 하자"
n_0495,일반 대화,"회사 근처 좋은 점심값은 여기서 몇 분이에요?
걸어서 5분이요
오늘 같이 가요
좋아요 뭐 먹을까요?
제육볶음 세트 어때요?
완전 좋아요 12시에요
점심시간이 너무 짧아 밥 먹고 커피 마시면 끝이야
그니까 1시간인데 체감상 30분이야
낮잠 좀 자고 싶은데 시간이 없어
점심 먹고 5분만 눈 붙이면 오후가 달라지는데
다음에 쉬는 시간 확보하자 건강이 먼저야ㅋㅋ"
n_0496,일반 대화,"야 내년 목표 설정 했어?
아직이요 팀장님이 다음 주까지래요
뭘로 할 거야?
KPI 20% 향상이요
와 야심차네
작년보다는 올리고 싶어서요
회사 생활도 이런 동료 있으면 버틸 만해
맞아 좋은 사람들이랑 일하니까 다행이야
서로 도우면서 잘 해보자 팀워크가 최고야
맞아 혼자서는 못하는 일도 같이 하면 되니까
든든한 동료가 있어서 감사해"
n_0497,일반 대화,"오늘 사무실에 꽃 배달 왔어요
누가 보낸 거예요?
회사 창립기념일이라 대표님이
와 예쁘다 무슨 꽃이에요?
백합이랑 장미 섞인 거요
사무실 분위기 좋아졌네요
오늘 하루도 수고했어 퇴근하고 푹 쉬어
너도 고생했어 내일도 힘내자
금요일까지만 버티면 주말이야 조금만 참자
맞아 주말 생각하면서 버티는 거야
좋아 내일도 화이팅 잘 자"
n_0498,일반 대화,"야 오늘 업무 끝나면 인수인계 해줘야 해
누구한테요?
새로 온 주임님
알겠어요 자료 정리해둘게요
파일 정리해서 공유 드라이브에 올려줘
네 오늘 중으로 할게요
일 끝나면 맛있는 거 먹으러 가자 보상해야지
좋아 퇴근하면 연락해 같이 가자
뭐 먹을까 고기? 회? 치킨?
오늘은 치킨이 먹고 싶어 야근했으니까
좋아 치맥 가자 오늘은 우리가 주인공이야ㅋㅋ"
n_0499,일반 대화,"야 오늘 점심 회의실에서 먹어도 돼?
응 12시부터 1시까지 비어 있어
고마워 배달 시켜서 먹으려고
뭐 시킬 건데?
샌드위치요 가볍게
나도 하나 시켜줘ㅋ
점심시간이 너무 짧아 밥 먹고 커피 마시면 끝이야
그니까 1시간인데 체감상 30분이야
낮잠 좀 자고 싶은데 시간이 없어
점심 먹고 5분만 눈 붙이면 오후가 달라지는데
다음에 쉬는 시간 확보하자 건강이 먼저야ㅋㅋ"
n_0500,일반 대화,"팀장님 오늘 점심 뭐 드실 거예요? 저번에 갔던 그 순두부집이 맛있었는데
순두부집 좋지 거기 김치찌개도 괜찮았어 같이 가자
오 좋아요! 저도 거기 또 가고 싶었어요 ㅎㅎ 다른 팀원들한테도 물어볼까요?
그래 다 같이 가면 좋지 12시에 로비에서 만나자"
n_0501,일반 대화,"과장님 이번 프로젝트 발표 자료 최종본 다 만들었습니다 확인 부탁드려요
오 벌써 다 만들었어? 빠르네 수고했어 한번 같이 검토해볼까?
네! 피드백 주시면 바로 수정하겠습니다 회의실 3층 소회의실 비어있어요
좋아 거기서 보자 커피 한잔 하면서 천천히 보자고"
n_0502,일반 대화,"아직도 야근하는 거야? 무리하지 마 건강이 먼저야
아 네 부장님 감사합니다 보고서 마무리만 하면 갈 수 있어요
내일 오전까지 하면 되는 거면 굳이 오늘 밤새울 필요 없어 집에 가서 쉬어
정말요? 감사합니다 부장님 그럼 나머지는 내일 아침 일찍 와서 마무리하겠습니다"
n_0503,일반 대화,"오늘 오후 회의 시간 변경됐다는 거 봤어? 3시에서 4시로 바뀌었대
아 진짜요? 공지 못 봤는데 알려줘서 고마워 준비할 시간 좀 생겼다
응 팀장님이 아까 메신저로 공지하셨어 나도 방금 봤어
오케이 그럼 4시까지 자료 좀 더 보강해야겠다 고마워 진짜"
n_0504,일반 대화,"신입사원 김민수 씨 요즘 회사 적응은 잘 되고 있어요? 힘든 거 없어?
네 과장님 선배들이 진짜 많이 도와주셔서 잘 적응하고 있습니다 ㅎㅎ
다행이다 모르는 거 있으면 언제든지 편하게 물어봐 부담 갖지 말고
감사합니다 과장님! 아직 배울 게 많지만 열심히 하겠습니다"
n_0505,일반 대화,"오늘 저녁에 팀 회식 있는 거 알지? 참석 가능해?
네 팀장님 저는 가능합니다! 어디로 가는 거예요? 메뉴가 뭐예요?
삼겹살집 어때? 회사 앞에 새로 오픈한 데 있는데 분위기 좋다더라
삼겹살 완전 좋아요 ㅋㅋ 기대됩니다 몇 시에 출발해요?"
n_0506,일반 대화,"이번 분기 우리 팀 실적 꽤 잘 나왔다며? 진짜 대단하다
네 팀장님 팀원들 다 열심히 해줘서 좋은 결과가 나온 것 같아요
다음 달에 전사 포상이 있을 거야 우리 팀도 대상에 들어갈 수 있어 기대해
와 정말요? 다들 좋아하겠다 이번 성과를 바탕으로 다음 분기도 잘 해보겠습니다"
n_0507,일반 대화,"과장님 내일 개인 사정이 있어서 연차 쓰려고 하는데 괜찮을까요?
내일 특별한 팀 일정 없으니까 편하게 쓰고 와 별일 있는 거야?
아뇨 그냥 집안일이 좀 있어서요 감사합니다 다녀와서 열심히 하겠습니다
그래 푹 쉬고 와 긴급한 거 있으면 내가 처리해놓을게 걱정하지 마"
n_0508,일반 대화,"점심시간에 산책 겸 커피 한잔 할까요 부장님? 날씨가 좋아서요
좋지 회사 뒤쪽에 새로 생긴 카페 가봤어? 인테리어가 예쁘다던데
아 거기요? 아직 안 가봤는데 리뷰가 좋더라고요 라떼가 맛있다고
그럼 거기 가보자 나도 궁금했어 바리스타가 유명한 사람이래"
n_0509,일반 대화,"다음 주 발표 준비 어떻게 돼가? 도움 필요하면 말해
거의 다 됐습니다 마지막 슬라이드 디자인만 조금 손보면 될 것 같아요
좋아 혹시 리허설 한번 해볼래? 내가 피드백 줄 수 있으니까
네 감사합니다 팀장님 그러면 수요일 오후에 시간 되실까요?"
n_0510,일반 대화,"이번 팀 워크숍 장소 어디가 좋을까? 의견 좀 내봐
가평 펜션 어떨까요? 서울에서 가깝고 자연 좋고 바비큐 시설도 있어요
오 좋은데 단체로 예약하면 할인 받을 수 있을 것 같은데
맞아요 20명 이상 단체 예약하면 20퍼센트 할인이래요 제가 알아볼게요"
n_0511,일반 대화,"야 오늘 사무실 에어컨 왜 이렇게 추워 나만 그런 거 아니지?
그러게 ㅋㅋ 나도 반팔 입고 왔는데 후회 중이야 겉옷 가져올걸
총무팀에 온도 조절 좀 해달라고 말해볼까? 다른 사람들도 춥다고 하더라
응 내가 총무팀 이과장님한테 얘기해볼게 적정 온도로 좀 맞춰달라고"
n_0512,일반 대화,"부장님 출장 잘 다녀오세요 필요한 거 있으시면 말씀해주세요
고마워 3일이면 돌아올 거야 그동안 보고서 건은 네가 좀 봐줘
네 걱정 마세요 제가 잘 처리해놓겠습니다 자료도 정리해둘게요
믿을게 그리고 거래처 김부장님 전화 오면 내가 목요일에 연락드린다고 전해줘"
n_0513,일반 대화,"팀장님 아까 거래처에서 메일 회신 왔는데 확인하셨어요? 좀 급한 것 같아서요
아 아직 못 봤어 지금 바로 확인할게 미리 알려줘서 고마워
네 거래처 측에서 이번 주 내로 답변을 원하시는 것 같아요
알겠어 오늘 중으로 검토하고 답변 보낼게 혹시 관련 자료 좀 정리해줄 수 있어?"
n_0514,일반 대화,"오늘 할 일 다 끝났으면 야근하지 말고 칼퇴해도 돼 무리하지 마
진짜요 과장님? 오랜만에 칼퇴라니 감격이에요 ㅋㅋ
요즘 많이 고생했잖아 오늘은 좀 쉬어 집에 가서 좋아하는 거 해
감사합니다 과장님 내일 더 열심히 하겠습니다 좋은 저녁 보내세요!"
n_0515,일반 대화,"과장님 어제 보내드린 보고서 검토 피드백 부탁드려요
잘 읽었어 전체적으로 잘 썼더라 몇 군데 표현만 좀 다듬으면 완벽할 거야
알겠습니다 표시해주신 부분 바로 수정하겠습니다 오늘 중으로 가능할까요?
응 오늘 중으로 수정해서 부장님께 올리면 돼 급하지 않으니까 천천히 해"
n_0516,일반 대화,"회사 근처 새로 생긴 카레집 가봤어? 어제 점심에 갔는데 대박이더라
아니 아직 못 가봤는데 맛있어? 후기 좀 알려줘
카레 소스가 진짜 깊은 맛이야 양도 푸짐하고 가성비 최고 점심 메뉴 추천
오 그럼 내일 점심에 같이 가자 다른 사람들도 데리고 가면 좋겠다"
n_0517,일반 대화,"이번 달 팀 회식 날짜 잡아야 하는데 다들 언제가 좋아? 의견 좀 내봐
저는 다음 주 금요일 저녁이 좋을 것 같아요 금요일이면 다들 부담 없잖아요
좋아 금요일로 하자 장소는 내가 맛집 좀 알아볼게 메뉴 선호도 있어?
저는 아무거나 좋아요 팀장님이 고르시는 곳은 항상 맛있어요 ㅎㅎ"
n_0518,일반 대화,"민수 씨 입사한 지 한 달밖에 안 됐는데 업무 파악이 빠르네 인상적이야
감사합니다 과장님 선배들이 잘 알려주셔서요 아직 배울 게 정말 많아요
겸손하기까지 ㅎㅎ 이런 자세면 금방 성장할 거야 앞으로도 잘 부탁해
저야말로 잘 부탁드립니다 열심히 해서 팀에 도움이 되겠습니다!"
n_0519,일반 대화,"다음 주 월요일 전체 회의 안건 정리 좀 부탁할 수 있을까? 네가 해주면 좋겠는데
네 팀장님 이번 주 금요일까지 정리해서 메일로 보내드릴게요
고마워 참고로 이번에는 마케팅팀하고 디자인팀도 같이 참석한대
아 그러면 공동 프로젝트 관련 자료도 추가로 준비하겠습니다"
n_0520,일반 대화,"추석 전에 거래처 선물 보내야 하는데 올해는 뭐가 좋을까요 부장님?
과일세트 어때? 작년에 보냈을 때 반응 되게 좋았잖아 다들 좋아하셨어
맞아요 그럼 올해도 과일세트로 정하고 총무팀에 수량 확인해볼게요
응 그렇게 해줘 예산 범위 내에서 좋은 걸로 골라 무난한 게 제일이야"
n_0521,일반 대화,"팀장님 커피 타왔습니다 아메리카노 맞으시죠?
오 고마워 따뜻한 거 맞지? 설탕은 넣었어?
네 한 스푼 넣었어요 ㅎㅎ 팀장님 취향대로 맞췄습니다
완벽하네 딱 내 스타일이야 고마워 덕분에 오후에 힘내서 일할 수 있겠다"
n_0522,일반 대화,"과장님 오늘 재택근무 가능할까요? 오전에 택배 받을 게 좀 있어서요
응 오늘 특별한 미팅이나 오프라인 일정 없으면 재택 해도 돼
감사합니다 메신저랑 이메일은 바로바로 확인하겠습니다
그래 집에서도 화이팅 해 필요하면 화상회의 걸어줄게"
n_0523,일반 대화,"야 우리 부서 사람들끼리 축구 동호회 만들어볼까? 운동 좀 하고 싶은데
오 좋다 나도 요즘 운동 부족해서 걱정이었는데 딱 좋겠다
매주 토요일 아침에 근처 풋살장에서 한번 하면 어떨까?
좋아좋아 다른 팀원들한테도 물어보고 관심 있는 사람 모아보자"
n_0524,일반 대화,"이번 인사이동 때 우리 팀은 변동 없다고 인사팀에서 공지 나왔어
다행이다 솔직히 팀워크가 이렇게 좋은데 사람이 바뀌면 아쉬울 뻔했어
맞아 우리 팀 분위기 진짜 좋잖아 회사에서도 인정해주는 것 같아
그러게 이 멤버 그대로 계속 가면서 좋은 성과 내면 좋겠다"
